movie_name,review,rating
Aftersun (2022),"The one thing you can say about the film Aftersun is that it's not afraid of subtlety. It's human realism at its core dealing with themes such as childhood, fatherhood, responsibility, class, and vulnerability. It's the opposite of dramatic yet it keeps you engaged and glued to the screen through out as you care about the characters despite the simplicity of their day to day interactions. Paul Mescal plays Callum, a young father to an 11 year-old somewhat precocious girl named Sophie. The film in my opinion is about a father who tries his best to maintain a rock like mask to convey strength and stability for his daughter while being emotionally vulnerable underneath. Occasionally throughout the film that mask slips a little bit as Callum struggles to bear the responsibility of being a dad at such a young age and while facing his own personal troubles. At the same time his daughter, getting older and wiser, starts to explore the world of adolescence while on holiday where she also begins to notice her father's vulnerabilities. It's a sensitive film and one that leaves you enthralled and attached to the characters on a deeply human level even if that dramatic colonel doesn't pop the way you might except.",8/10
Aftersun (2022),"It's one thing for a movie to be subtle and nuanced, but it's something else entirely to be enigmatic and cryptic. And, regrettably, the debut feature from writer-director Charlotte Wells delivers more of the latter than the former. This melancholic character study tells the story of a woman (Celia Rowlson-Hall) who looks back 20 years to a vacation that her perky 11-year-old self (Frankie Corio) took with her young and loving but quietly troubled father (Paul Mescal). In doing so, it explores the subjects of memory, parent-child relationships, mental and emotional well-being, and the various senses of loss we all experience over time, topics that the protagonist's youthful counterpart may not have fully understood at the time but that her adult self now does. I wish I could say the same for myself, though; I often felt that I was being tasked to construct a narrative for the picture myself, based, essentially, on merely what was being shown to me, material that frequently comes across as underdeveloped and open to an array of interpretation in terms of both story line and character development. To put it simply, I didn't feel I was given enough substance to work with to accomplish that task, and it often left me feeling wanting, abandoned by the filmmaker, and, ultimately, uninterested. And, to complicate matters further, the film's poor sound quality regularly obscures the characters' dialogue behind their thick Scottish accents, and its often-dark, overly muddled cinematography made some images difficult to decipher at times. What's more, this offering's camera work - aimed at simulating glorified home movies, a fitting approach for telling this story - is packed with innocuous material. Indeed, who really cares about sitting through endless footage of the characters engaging in mundane activities like playing video games, eating ice cream and attempting to sing karaoke? The ""looking back in fondness"" factor in these supposedly touching segments is a little too inane to engender truly heart-tugging feelings, constituting cinematic padding more than anything integral or meaningful to the overall story. Considering all of the advance glowing reactions I had read about this release, I was really looking forward to it going in. Unfortunately, though, I came away from it almost as sad and disappointed as the protagonist herself.",6/10
Aftersun (2022),"Heartbreaking... or a bittersweet reflection of a memorable moment in time? Your choice! There was so much to love about this movie, especially the two protagonists and their loving yet imperfect relationship with one another. After 90 minutes of spending time with them and ""living"" in their experiences in an intimate way, I was very emotionally invested in this father and child. Yet, although hints of an anguished story relentlessly thrummed in the background, the story remained a tightly guarded secret. Reviewers have lauded this, but I felt dropped like a hot potato. Not that I needed back story, a narrative, or a neatly spelled-out denouement. But the repeated, entirely enigmatic ""dream"" sequences (if that's even what they were) and the ""it's-anyone's-guess"" ending left me feeling cheated and wondering why the writer and filmmaker chose to do this.",8/10
Aftersun (2022),"It's a well made film with great acting by both main leads but I was kind of left feeling empty at the end. The story slowly built for two hours then we see the father at a nightclub never to be seen again. Did he die? Did he leave on purpose? Did Sophie actually push him away. We don't know and the writer/director doesn't really show us. The holiday seemed a bit surreal because it was almost too perfect, like all the best moments of summer holidays rolled into one. My upbringing was never so rosy. Why is Sophie now so many years later going through the memories of this holiday? The focus of the film is on the holiday and then also on the reality that a relationship can end. I think we all know this as friends and family come into and often leave our lives over time. I'm not really sure what the film is trying to say. Enjoy the moments while they last? It's not clear. I'd like to rate this film more highly but the ending or lack of one was frustrating more than anything.",7/10
Aftersun (2022),Sophie re-examines a vacation she had with her father some twenty years earlier using a video tape recorded by her father. Calum (Paul Mescal) is the father struggling with personal issues. Sophie (Frankie Corio) is the young girl enjoying her vacation with her father. She is unawares of her father's troubles.Most of this feels like a home movie. It's lacking in exposition. What it really needs is a plot element from the adult Sophie. This movie needs something from her to wrap around the old vacation. The goodness of this movie comes from the performers Mescal and newcomer Frankie Corio. That little girl is really good.,6/10
Aftersun (2022),"Find it hard to understand the almost universal acclaim this film is attracting. It's almost as if I watched a different film. The Guardian have it as their #1 film for 2022. I have to ask, why?, how? Unless I missed all the subtleties, which is possible, nothing happened. I endured this rather than enjoyed it. I don't get the claims that is a wonderful protrayal of father daughter relationships. The reviews smack of elitisim, if you don't rate this film then you just don't get art. The emperors new clothing springs to mind. The Guardian has Cailín Cúin / The Quiet Girl as their #2 film for 2022, it is, in my opinion, a much better film.",3/10
Aftersun (2022),"Greetings again from the darkness. There are two reasons I was excited to see Paul Mescal nominated for a Best Actor Oscar for his performance in this film. First, he deserved it. Secondly, it offers hope that more people will seek out this terrific, albeit heartbreaking, debut feature film from writer-director Charlotte Wells.Calum (Paul Mescal, THE LOST DAUGHTER, 2021) takes his 11-year-old daughter Sophie (Frankie Corio) on a vacation to a resort in Turkey, where they swim and frolic in the sun. Even though she lives with her mother, Sophie and her dad have a close bond. She's a very observant and perceptive girl, which is crucial given that Calum is a loving and caring dad, but he's also displaying some disturbing signs of depression. What's terrific here is that Sophie is smart, but not over-the-top; while Calum is a good dad, but not flawless. In other words, these are two normal people spending time together.There is a sadness to Calum, even though he is patient and charming. He thinks he hides more from Sophie than he actually does. His calm demeanor on the outside is clearly hiding burning emotions that his tai chi can't cover. While Calum is teetering in life, Sophie is teetering between independence and being daddy's girl. She recognizes his anxiety but doesn't yet possess the savvy or experience to know what it means - although she states this gem, ""It's nice that we share the same sky."" What a lovely sentiment.The vacation is set in the 1990's, however the twist served by filmmaker Wells is that adult Sophie (played in glimpses by Celia Rowlson-Hall) is reminiscing some twenty years in the future by re-watching the camcorder tapes from that vacation. She's looking back with a different filter on what she experienced with her dad ... searching for additional insight to the man she so adored. Sophie has visions of watching her dad on the dance floor as ""Under Pressure"" blasts under the strobe lights. This prevents her (or us) from interpreting these as memories of bliss. Rather it's her search for meaning. Charlotte Wells drew inspiration for this story from her own childhood vacation with her dad. This is the first screen appearance for young Frankie Corio, but she perfectly captures the close relationship with dad. As movie lovers, we can only hope this is the start of a special story-telling career for Charlotte Wells, but even if this is her peak, it's a gem few ever match.",8/10
Jesus Revolution (2023),"Great trip to the movies 2/2023. Kelsey Grammer and Jonathan Roomie provide the foundation for this very well done film on the Jesus movement. It shows that Christians are not perfect and that life is rough, but that there is an answer to the questions of life.There is a balance of character development when Greg and Cathe become prominent in the telling of the early days of the ""Jesus Revolution"".It is beautifullybfilmed and the soundtrack had some iconic 60s songs that supported the themes being developed -- desperation and the search for truth even when life gets messy.There is so much in this film that those who seek truth will find it.",10/10
Jesus Revolution (2023),"Like much of the Christian drama genre, Jesus Revolution suffers from lots of stilted, VERY on-the-nose dialogue that prioritises getting the message across over sounding natural.But unlike most of the Christian drama genre, the film is shockingly well-focused, prioritising it's characters and their stories just as much as it's religious messages that do admittedly preach to the choir.There's a lot of care put into this movie; it's shot and acted with plenty of artistic prowess, and the story is refreshing in how it is purely centred around its flawed human characters as they work on their broken lives, bad habits, and strained relationships.The familial element of religion is what helps them find the purpose they're looking for, and it's refreshing to see a Christian film that really tries to tell a compelling story about fleshed-out characters rather than just peddle a message without a beating heart and visible soul.Although the film is too long-burdened by repetitive scenes that don't add anything new to the story-and the dialogue is often clunky and unintentionally silly, I was impressed with how much this does right when it comes to filmmaking and storytelling. It's infinitely better than most in this subgenre.",7/10
Jesus Revolution (2023),"Nostalgic and relevant! Love the way the people are portrayed. This is not just good Christian filmmaking it's just good filmmaking. The people are flawed, real and multi dimensional. The story is well worth watching. And it is a true story. Times were so similar to today. The Holy Spirit is thriving. Even if you are not a Christian, you'll like the film. Young people will be able to see what their grandparents were like. As in the movie, we can still learn from each other and we all need acceptance and love. It's better than the competition this weekend (Cocaine Bear. Really?) Give it a shot you won't be disappointed.",9/10
Jesus Revolution (2023),"I was about 5 years too young, on the other side of the country in New York, and under the deceptive influence of the Roman Catholic Church. Glad I could watch this movie and see what I missed.Being a hippie at heart, I enjoyed the nostalgia. What moved me, was how you could see the hand of God through everything. There are no coincidences with God. It showed how God can take the most unlikely, broken people and transform them into messengers of His love, power, and salvation. It's the movement that birthed the Calvary Chapels and Pastor Greg Laurie, who's depicted in the movie.Every church should go see it. I pray that it starts a new Jesus Revolution - we need one NOW!",10/10
Jesus Revolution (2023),"Jesus Revolution is a faith-based drama that tells the story of how a group of hippie teenagers in California became part of a nationwide spiritual awakening in the early 1970s. The film focuses on three main characters: Greg Laurie (Joel Courtney), a rebellious youth who finds his purpose and calling as a preacher; Chuck Smith (Kelsey Grammer), a conservative pastor who welcomes the long-haired newcomers into his church; and Lonnie Frisbee (Jonathan Roumie), a charismatic leader who struggles with his own demons.The film has some strong points, such as the authentic recreation of the era, the sincere performances by the cast, and the uplifting message of grace and forgiveness. It also shows how Christianity can be relevant and inclusive to people from different backgrounds and cultures. However, the film also suffers from some weaknesses, such as an uneven pace, a lack of depth and nuance in some characters and themes, and a tendency to gloss over some of the darker aspects of the movement. The film sometimes feels like a disjointed collection of scenes rather than a coherent narrative.Jesus Revolution is not a bad film, but it could have been better. It is a movie that will appeal to fans of faith-based cinema and those who are interested in learning more about this historical phenomenon. But it may not satisfy those who are looking for more complexity and realism in their dramas.",6/10
Jesus Revolution (2023),"Absolutely amazing and powerful in every way. The actors were perfectly matched to their characters. Stories were woven and tied together and brought to life. Many moving and emotional scenes.Script was real, period music and wardrobe, and again, absolute perfection in every way.I just hope people will not be turned off before they even see it just because of the title. For us Christians, especially who attend a Calvary Chapel church, to see how it all came together.The movie is so well done, that you can't help but feel the overwhelming power of it and leave feeling much better than when you walked in. We needed this movie to be done and shared on the big screen.",10/10
Jesus Revolution (2023),"This is a great movie; I enjoyed it very much.Being a movie nut and all, I have to say that that the production quality was top notch. I saw no glaring continuity problems, the camera work was well done and the ""designs"" were fabulous (costume, scene, etc.). I also think the script was terrific. As one other reviewer noted, the scripts and acting in some ""Christian"" films showing at regular cinemas in recent years has been a bit rough. Not in this movie; it's all great.I was there. In the years 1971 to about 1973, I sat in the front pew (if there were space for me) in that church in Riverside, CA (aka All Saint's Episcopal Church) within 20 feet of Greg Laurie (sometimes being amazing at the length of his beard). I had some of those tracts he designed and I listened to Love Song and many of the other popular bands of the day. I went down with a bunch of kids from the Redlands/Yucaipa of So. CA; we went to our own church services, at various churches, in the morning then we would jump in several cars (yes, one was a VW van) and drive to Riverside for the evening service at All Saint's Episcopal Church with Greg (and the bands, of course). The song book we used (illustrated by Greg), the tracts, the cassette and 8-track tapes for sale, were all Calvary Chapel and Maranatha! Branded. It was a heady time and deserves a place in American religious history.I thought all of the acting was great. I especially loved Kelsey Grammar in the role of Chuck Smith. When, I heard he was going to play Chuck, I let out a loud YES! Of approval. He was an excellent choice. I simply thought that, yes, he could do it. He could pull off Chuck Smith.As the movie began with a very accurate presentation of the time, I expected the movie to continue that way so I was disappointed at parts in the middle and end that seemed to take ""artistic"" license with some of the events, people and locations.The movie avoided some tough stuff; which was probably the right thing to do, maybe leaving it for a future movie or book. I'll avoid specifics not to spoil things for those who have not yet seen the movie but trust me, there was some tough stuff to the movement too.I loved this movie. It took me back. And it adds to the record and the significance of the Jesus Movement in American religious history.",8/10
Jesus Revolution (2023),"I was pleasantly surprised by this film; it was a Faith-based Christian film that didn't feel like it was trying to get me to drink the Kool-Aid (and I say this as a devout Christian myself). And although the Christian Faith is central to the film's plot, you absolutely do not need to be a Christian to enjoy it. The movie centers more on how we all are imperfect - broken - and it's up to us to believe in Jesus or not. Great quote from the film: ""Don't be so arrogant that you think God can't work through your mistakes."" That, in a nutshell, is the core meaning of this movie; it's not so much about who Jesus is, but rather, who people are (or can be) with Jesus.",8/10
Jesus Revolution (2023),"LIKES:The Pace Is Decent
-These types of movies can be long, drawn out, and quite feeling like a sermon in church
-But this revolution manages to stay closer to the movie pace and make it a movie that actually progresses without getting lost in itself.-It's entertaining, and yet meaningful, and finds this good level that only fluctuates a tad bit near the middle during the transition to the second half of the movie.-And the fact it keeps the story and message strong and doesn't glide over it.... That's pretty impressive for me.Comedy Is Subtle And works
-A movie of this caliber has to tread lightly in the type of humor that comes out of the writing to not be too insulting.-Jesus Revolution accomplishes this with natural dialog, facial expressions, and the just natural delivery of the simple dialogue.-It's spaced well, and timed without being forced and that to me is very good without breaking character and stride.-Maximizes the laughs instead of just throwing darts in hopes of landing a laugh. Did it hit every joke for me? No, but it did accomplish many things.The Acting
-Hands down the acting is so amazing to bring these characters to life and helping sell the message of the movie.-Roumie is more of the star in this film than the others, and he plays this role so well when I go back and reflect on the character of Lonnie.-He's funny, certainly in how he just drops the comedy as an awkward free thinker. On then does he come back and be this deep character with monologues that are incredible. And then finally comes back into another moment that sells the complexity of the character.Cirillo is there and he does a few things for me, but the billed in the IMDB is not something I can say I really remember outside of some simple lines that work and get things going.-Others have far more importance and so many of them accomplish this role of a community coming together with odd experiences that work in some type of harmony.-And then comes Grammer who is just incredible with his role and the chemistry he has with just about all the cast.-The way he makes faces, his monologues, and just his lines, it was enjoyable for me, but only if we had more of him.The Movie Magic Moments That Go Well
-The movie really is about the Holy Spirit and wow does Hollywood know how to bring that magic to life.-It's got this blend of visual arts to maximize the shot, adds a musical twist to help subtly open things up, and then ties this ambience that helps deliver the message.-It gets layers, has this timing and pacing, and uses the magic of writing to really keep things in just the right build up to finish opening things up.-And that power is going to be similar to I Can Only Imagine, those moments where things come together perfectly and unleash a wonderful message that like a good sermon, rocks you to your core.The Humility Of the Movie
-And yet the movie is humble as well. It doesn't get so lost in the message of the movie that it forgets the character aspect.-There are human elements that will help ground you to the message and that relatability is smart for me in this movie and giving you those avatars to go on the journey.-I found this in your face at times, but overall, not quite the sermon issues that these movies sometimes tend to follow.The Soundtrack
-If you read my reviews, you know that I love a good soundtrack, and Jesus Revolution has a great soundtrack.-You will find that the music of the decade is there to help add that feeling of back in the past antics, and the popular songs of the charts get their share of time through the speakers.-Throw In the fact that they also have the double layer of adding an element to the story that is simple, elegant, and just the right pop for things to come.-That use helps add dynamics to the movie and make it fun and get you toe tapping if you are like me, so well done.DISLIKES:The Movie Feels Disconnected At The Start
-I expected a movie that was for the most part connected, flowing, and wholesome, just like I Can Only Imagine Was.-Unfortunately, this tale is two very strong stories that take a while to intertwine and even then still feel a bit disjointed.-This swapping back and forth was annoying, and seeing the momentum start to build up and then get lost to this other phase just didn't quite hit me with the way the world building was done.-Hated the drug and darker focuses of the movie, and though important, sometimes becomes a divergence that either feels out of place or sort of lackluster and had just taken away from the components I was enjoying.-And the component that comes with a linear story and one perspective could have solved a lot, but this fracture dive between two did very little for me.The Plot Seems A Tad Mediocre At Times
-The movie tries to give us these moments that feel like sparks are going to fly, only to then sort of fade out with little of the magic.-Now, I don't know the accuracy of this tale, but you now have this magic seeming out of place when the story elements were working so hard to try to make it feel like a budding story.-Rivals sort of just stopping, these miracle moments that rob the stubbornness away, and even some of the family dynamics are all just sort of fails for me to be honest.-But the magical moments of course will sail the ship across the rough waters though and help mitigate a tad, but for me, this plot was a little rough in execution and needed a little more time to marinate and relax in the water.Kimberly Williams Was A Waste For Me
-A talented actress like her deserves a lot more involvement, cohesive storytelling, and finding a place in the movie outside of conventional tool.-And in this film, she did great with the role assigned to her, not necessarily the best role, but still talented in her darker dredges on the main character's tale.And yet she feels extra, lost to a few moments that have some impact, but don't have the same build up, timing, and planning the others did.-So her talent needed more tweaking in my opinion and I would have focused more on those points compared to what I know she can do.A Tad Preachy And Loses The Flow
-Again, the movie does tread into the preaching the gospel territory and loses that natural flow.-It's less than I expected, but sometimes it really trips up the momentum and left me disappointed that these lines were sort of snuck unto to the playing field.-Still, it's not nearly as bad as those that really stray from story to just be a sermon, so count that as a victoryMore Kelsey Grammar Please
-There is not much more I can say, but I wanted more of the actor like I had expected.-He utilizes a lot of good time, but he just doesn't have the full time and integration that I had expected from the trailer.-That double story mentioned earlier eventually pulls him into both, but the interruption often takes away from hist story leaving us once again kind of stuck and bored until he returned.-And you just want this talented actor to be in as much as you can, at least I did, but again not the case in this film for me.The VERDICT:The Jesus Revolution may be one of the most important films of the year to watch. It's got this great lesson packed with talent to sell it, acting wise a great community to help with bringing this odd levels to life. The pace is entertaining, but mostly balanced and the comedy is used in the right amounts and type to help with reducing the insult and injury Hollywood could easily enjoy. And then add the music and Hollywood magic and you really get that cinematic church experience that hits deep, teaches good lessons, and might just move you like it moved me. It's still got some limitations, primarily the disconnected plot that eventually merges to one, but until then is disjointed and feeling off. Throw in that several plots and characters are kind of dull and simplified, while preachiness comes in to try and overtake the naturally flow and again you are sort of out of luck. Still, the movie is quite an experience that is fun and passionate and something we can all choose to enjoy and learn from if given the chance. From this... I give the movie the scores:Drama: 7.5-8.0
Movie Overall 6.5-7.0.",8/10
Jesus Revolution (2023),"Anyone who knows me, knows I really hate most Christian films, as the scripts are horrible, the storyline horrible, the acting horrible. This however, is none of that. This was actually a great movie; objectively speaking.Where I had a problem was that this movie didn't actually share the Gospel that actually started that revival - which I was surprised, given this is based on Greg Laurie's book. I know all about Calvary Chapel, as that was my home church for over a decade. A great, Bible expository teaching, gospel centered church. But you got none of that here. What you got, was essentially the ""American Gospel."" - which is, come to Jesus for your drug addiction, brokenness (broken over what? They never say).Before someone can truly repent and be ""saved"", they must know what they are being saved from. That we are sinners, a target of God's wrath, condemned eternally to hell. God, knowing we can't save ourselves, died in our place and took that wrath upon Himself. We come to Him because we are broken over our sin - that's why we're broken. Sure, Jesus DOES help with drug addictions, or anything else.But before He can do that, we need to have a relationship with Him - which we can't have without first accepting His penal atonement for our sins. Only after our sins are covered can we enter His presence and have a relationship, and find healing for everything else.I was truly surprised this was absent from the film, and they opted for the ""it worked for you, maybe it can work for me"" type gospel, as if Jesus is a free trial, and not the eternal Judge and Savior of your soul. I've been to Greg Laurie's church, read his books, been to his Harvest crusades, and he always shares the true gospel - so why was it absent here?I don't know. I just wish it was present, because so many people may watch this movie. Sure this will point people to Jesus and encourage people to seek the truth, but they won't have clear gospel presentation that can save their soul.",8/10
Jesus Revolution (2023),"Ladies and gentlemen, get ready to strap yourselves in and hold on tight, because I'm about to give you the most epic movie review of all time! I'm talking about Jesus Revolution, the movie that will have you jumping out of your seat with excitement and singing ""Hallelujah"" at the top of your lungs.This movie is a cinematic masterpiece that has it all. From the awe-inspiring cinematography to the goosebump-inducing soundtrack, Jesus Revolution is a rollercoaster ride of emotions that will have you laughing, crying, and shouting ""Amen!"" like your life depends on it. It's the kind of movie that leaves a lasting impression, and you'll find yourself thinking about it for days afterwards.But it's not just the technical stuff that sets Jesus Revolution apart from other films. It's the story, folks. This movie tells the tale of a group of hippies who find God in the most unlikely of places. It's like if Woodstock and the Bible had a baby, and that baby was baptized in a river of pure awesomeness.But here's the thing, folks. This movie isn't just about entertainment. It's about changing lives. It's about making a difference in the world. It's about finding the light in the darkness, the hope in the despair, and the laughter in the tears.So grab your friends, grab your family, and grab your pastor, and go see Jesus Revolution. You'll laugh, you'll cry, and you'll leave the theater feeling like you've been saved.",10/10
Jesus Revolution (2023),"Welcome back, Kelsey Grammer!Jesus Revolution is a film worth seeing more than once. The gorgeous visuals were unexpected but prove the talent of cinematographer Akis Konstantakopoulos. He definitely took this film to a higher level than many faith-based movies.Yes, the visuals were great, but Kelsey Grammer blew my socks off! I don't know if it is just that I haven't seen him in a while, but this might be my favorite role for him so far. He brought warmth, uncertainty, openness, and humor to his portrayal of Chuck Smith. His scenes with Ally Ioannides are some of my favorites, perhaps because I love to see positive father/daughter interactions on film.I can't end this without mentioning the beautiful portrayal of Lonnie Frisbee by Jonathan Roumie. He had me in tears more than once. He played a complex man who was both powerful and broken, and he did it with vulnerability and love.",10/10
Jesus Revolution (2023),"If a Christian movie with Jesus in the title gets decent reviews, you know that actually means it is an excellent film.We all know many faith based films are well-intentioned but poorly executed, but this movie avoids that pitfall, and it also unexpectedly Kelsey Grammer's best performance of his long career.The movie took seven years to come to the screen but it came at a particularly opportune time, with the public interest in Asbury going viral. And it is the right film for this particular time, as it doesn't settle for mere nostalgia, but it fleshes out the full story of one of the main players of the movement, Greg Laurie.",10/10
Jesus Revolution (2023),"This is how you make a Christian movie.This is how you make a movie that makes a person think and feel a certain way when you leave the theater.Like i've said many times, i rate movies by what they are suppose to accomplish and not the other hyped up things that dont matter.This movie hits the nail on the head perfectly (for me anyways). It preaches to ALL audiences saved or not, and makes you think and makes you FEEL what the writer wants to say without hitting you over the head with a bible and losing 99% of the audience.Very well written.Very well acted.Great sound track.Awesome cinematography.Didn't feel intrusive or too 'preachy'It was a little preachy, but not in the same way most christian movies are.I didn't know coming into this that this was also about Greg Laurie and his beginning. It didn't affect anything for me. Actually, it fit perfectly for me.Watch this. You will NOT be disappointed.",9/10
Jesus Revolution (2023),"From LOINS-GATE studio comes this latest money-grabber, Jesus Revolution, starring Kasey Grammar and a flock of nobodies. It's directed by some guy whose only claim to fame is directing a lot of these ""inspirational faith-based"" money-making flicks.Sadly, I must warn anyone with an ounce of common sense and/or diabetes to AVOID this film. It's an overdose of cotton candy that will leave normal folks trotting for pot, and may result in permanent incontinence.Here are the film's themes, in order of appearance:Aging is bad.Drugs are bad.Parents are dumb.Pep-rally spirirt is the only real thing in the world.Bathing and shaving are bad.What else do we get?Churches are dying (this is the only observation that's valid)
Rock music will save churches (It didn't, it turned them into carnival megachurches for single hookups)Sadly, those folks who enjoy giving trillions of dollars to faith-based con men will LOVE this film like A Mighty Wind. They will gobble up the sugar and call it manna.For those, like myself, who were actually IN the Jesus Freak movement during the 60s and 70s, this is a painful reminder of just how gullible and naive we were back then, and how we conned ourselves into believing because it made us feel high. (High On Teen Spirit would have been a good title for this film)For younger viewers, don't believe a single second of this silly hogwash. It wasn't like that. It was never like that. It's still not like that.Spend your money on something else.",1/10
Jesus Revolution (2023),"I watch a lot of Christian movies, I found this one to be the least cheesy christian movie out there. I appreciated the Humor and the message of repentance and love.I love Calvary Chapel, I enjoyed the constant moving of the story and I never felt it was boring or preachy at parts. I appreciated the realness of the movie and I think anyone regardless of their background can see this movie and enjoy it! I liked that it showed the flaws in everyone and it was a raw movie.I did not give it 10 stars cause there was some historical inaccuracies in the movie itself.Overall I recommend this movie and think it is a wonderful movie!",7/10
Jesus Revolution (2023),"What this movie involves is definitely somewhat controversial- mainly letting hippies and drug addicts be a part of the church. Many churches frown on this; it doesn't feel right. But when you stop and think about it, it all makes sense. Afterall, Jesus never rejected anyone, and he said it's not the healthy who need a doctor, but the sick. I don't think churches should permit them to play music for the church service without at least getting to know them first. But there are definitely countless drug addicts and people who are lost that are likely to change if more churches would welcome them. This is an important point that more churches need to consider.The movie is quite dramatic at times. There was one point where I thought they went a little too far in showing people using drugs. One person chokes and almost dies. But it should do a good job at discouraging people from using drugs.We were a little disappointed that the character Lonnie sort of disappears and isn't really seen again. But since it's a true story, I guess that was perhaps necessary. I think they should have shown a few more examples of the hippies/drug addicts being transformed into respectable people, but they pretty much covered the important parts.The timing of this movie was definitely divine in that it came out in the midst of some major revivals. It is something that churches need to see.",9/10
Jesus Revolution (2023),"I'm sure the religious extremists will love this movie all because it follows their religion. However, the story is convoluted with too many plots for us to keep track of. Which plot are we supposed to care about exactly? The pastors failing church? The hippie movement? Greg Laurie's drug addiction? His love life? Or maybe the fact his dad left him when he was a kid leaving him with his do nothing mother? This movie throws it all at you and tries to wrap it all together to make it look connected... but fails miserably.The pacing is horrible and really seems exhaustingly drawn out. They could have cut the scenes with Greg Laurie's mom or him when he was younger waiting for his dad... they had 0 effect on the overall plot. Also we are led to believe that the Frisbee character was a charlatan and attention hog (like most preachers, Laurie included) but they never really make it clear.Laurie pushed this as his ""testimony"" but he really wasn't the focus of this movie. Grammar's character was. I also find it ironic that in other interviews Laurie said he had to work to get his first church, but in the movie he was given it by Grammar for free. But seeing as how Laurie is an admitted former druggie, his mind is a little damaged (why else would he buy into christianity?).All in all this movie is your typical bible thumper wet dream. They shove their beliefs down the audiences throat... and of course everyone in the movie buys the message hook line and sinker... which they hope everyone in the audience will do the same. I know Laurie and other religious fundamentalists are hoping for another ""jesus revolution""... but isn't I hope we see an atheist revolution.",3/10
Jesus Revolution (2023),"Oh my goodness the audience laughed and clapped and cheered! Kelsey Grammer made a very convincing pastor, AnnaGrace Barlow is beautiful and plays Greg's girlfriend , Joel Courtney is excellent as the troubled protagonist Greg. (Also the actor who played the younger Greg was outstanding in conveying the pain from his screwed up mother) and best of all Jonathan Roumie as the charismatic Lonnie Frisbee- perfection! I cried through much of his performance. Also of note the young woman who played Janette Smith- she was terrific. Two hours was not enough! We were definitely left wanting more. Another star was the Pacific Coast- so awesome and so different from our Atlantic coastline.",10/10
Jesus Revolution (2023),"It's more than just a story. You can tell it means more. I remember when I was a kid and movies were just movies. Over the years they've lost their meaning in subliminal messages and focusing more on an agenda than actually telling a good story. This movie makes you truly care about the characters, about what happens and it shows that people can change. Unlike all movies recently where it seems like the actors are being held at gunpoint, you can tell the actors and everything what went into this movie cared about it and it shows. It's one thing to go into a theater to be entertained and another to leave a theater entertained and happy and changed.",10/10
Jesus Revolution (2023),"I saw Jesus Revolution, starring Kelsey Grammer-Neighbors 2: Sorority Rising, The Expendables 3; Jonathan Roumie-The Chosen_tv, Saving Lincoln; Joel Courtney-the Kissing Booth movies, Super 8 and Anna Grace Barlow-The Big Leap_tv, The Fosters_tv.This movie is based on a true story about how religion and hippies came together in the late 1960's and early 1970's and started a revolution. Kelsey plays a preacher that has a dwindling congregation in 1968 southern California until his daughter introduces him to Jonathan, a hippie that looks and acts a lot like Jesus. Jonathan brings some of his hippie friends with him and starts filling up Kelsey's church-they alternate preaching duties. Joel and Anna are high school kids that get swept up in the spectacle that the church has become. There are lots of period music to be heard-I remember hearing Jefferson Starship, The Doobie Brothers and The Animals, to name a few. At the end of the movie, they tell you more about the churches and the people involved and their present situations.It's rated PG-13 for drug content involving teens and has a running time of 2 hours.It's not one that I would buy on DVD but if you are interested in the subject matter, it would be a good one to stream.",7/10
Jesus Revolution (2023),"This movie demonstrates well, that as flawed as each one of us is, He can and does use us to accomplish what He desires. Trusting Him and faithfully following Him can result in the changing of people's lives and even changing the society around us for the better. Seeking the Truth and finding it in the One who claimed to be the Truth can and will change you if you let it happen. All you need is a love for the Truth which He will give to you if you ask for it. Hanging onto your sins will drag you down into Hell eventually. What good does that do? Take a serious look at this movie and see how God works to reach the lost and maybe it can be a life changing experience for you. One that will fill you with meaning and purpose.",8/10
Jesus Revolution (2023),"Kelsey Grammer does an outstanding job portraying Pastor Chuck Smith. There are two storylines. One is the life of Greg Laurie and the other is the growth of Calvary Church with Chuck Smith with the ""hippies"" in the 1970s.Growing up in Orange County, California, it was fun to see scenes shot on location at Pirate's Cove in Corona Del Mar and the Balboa Island ""Fun Zone"" in Newport Beach.We are facing many of the same culture and church issues in 2023, but in a different way.This movie also has a cast of excellent actors and every scene is shot on location. It has a high production value and will stand the test it time.If you fact check the movie, you'll find that everything portrayed in the movie is true. Of course show me seems we're probably amplifying to keep the continuity in the energy of the movie moving along and to keep the audience interested.",10/10
Jesus Revolution (2023),"I know that you can only fit so much into a 2 hour film, but this left me wanting to see so much more. My parents both came to Christ through the Jesus People Movement. In the early years of their marriage, they attended a Calvary Chapel off-shoot in Western New York, so I grew up with the names Chuck Smith & Greg Laurie, but didn't know much beyond that.I watched this film with my parents, as well as our Pastor (we attend a Calvary Chapel-connected Church) and about 30 others from our congregation. It felt a bit like a private screening. So many of them were laughing along, crying along, or nudging each other with whispers of ""Remember that?""
I really appreciated that they kept some of the ""dirty"" not-so-appealing things in the film. Nothing & No One is perfect, so it was nice to have the balance between Joy & Discontent.The casting was great and the costumes were spot on. Congratulations to everyone who worked on the film.",8/10
